asset_code,source_turbine,started_at,ended_at,duration,source_status,severity,source_code,event_code,message,iec_category,external_event_id
PEN-T02,02,2023-02-27T00:56:48.000Z,2023-02-27T00:57:35.000Z,00:00:47,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-27T00:56:48.000Z:10
PEN-T02,02,2023-02-27T00:56:48.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-27T00:56:48.000Z:100070
PEN-T02,02,2023-02-27T00:57:35.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-27T00:57:35.000Z:100130
PEN-T02,02,2023-02-27T01:02:58.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-27T01:02:58.000Z:100180
PEN-T02,02,2023-02-27T01:04:01.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-27T01:04:01.000Z:100190
PEN-T02,02,2023-02-27T01:04:12.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-27T01:04:12.000Z:100200
PEN-T02,02,2023-02-27T01:04:42.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-27T01:04:42.000Z:100210
PEN-T02,02,2023-02-27T01:29:33.000Z,2023-02-27T01:30:21.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-27T01:29:33.000Z:10
PEN-T02,02,2023-02-27T01:29:33.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-27T01:29:33.000Z:100070
PEN-T02,02,2023-02-27T01:30:21.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-27T01:30:21.000Z:100130
PEN-T02,02,2023-02-27T01:35:44.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-27T01:35:44.000Z:100180
PEN-T02,02,2023-02-27T01:37:14.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-27T01:37:14.000Z:100190
PEN-T02,02,2023-02-27T01:37:24.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-27T01:37:24.000Z:100200
PEN-T02,02,2023-02-27T01:37:54.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-27T01:37:54.000Z:100210
PEN-T02,02,2023-02-27T07:12:56.000Z,2023-02-27T07:13:44.000Z,00:00:48,Informational,info,10,PEN-10,"Wind < start wind",Out of Environmental Specification,02:2023-02-27T07:12:56.000Z:10
PEN-T02,02,2023-02-27T07:12:56.000Z,,,Informational,info,100070,PEN-100070,"Brake program 50",Out of Environmental Specification,02:2023-02-27T07:12:56.000Z:100070
PEN-T02,02,2023-02-27T07:13:44.000Z,,,Informational,info,100130,PEN-100130,"Automatic start-up",Full Performance,02:2023-02-27T07:13:44.000Z:100130
PEN-T02,02,2023-02-27T07:18:57.000Z,,,Informational,info,100180,PEN-100180,"Run-up",Technical Standby,02:2023-02-27T07:18:57.000Z:100180
PEN-T02,02,2023-02-27T07:19:52.000Z,,,Informational,info,100190,PEN-100190,"Mains connection",Full Performance,02:2023-02-27T07:19:52.000Z:100190
PEN-T02,02,2023-02-27T07:20:03.000Z,,,Informational,info,100200,PEN-100200,"Mains run-up",Full Performance,02:2023-02-27T07:20:03.000Z:100200
PEN-T02,02,2023-02-27T07:20:33.000Z,,,Informational,info,100210,PEN-100210,"Mains operation",Full Performance,02:2023-02-27T07:20:33.000Z:100210
